"id","event_time","batch","parent_title","country","site","brand","amazon_brand","group_id","group_name","asin","status","is_broken","chain_type","peak_flag","is_peak","hour_ts","day_ts"
"1","19/8/2025 16:51:25","34",,"US","108","gians","gians","1120","108-gians","B0DXKFL6L5","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"2","19/8/2025 16:51:25","34",,"US","108","gians","gians","1120","108-gians","B0F4DCQ3BL","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"3","19/8/2025 16:51:26","34",,"US","108","gians","gians","1120","108-gians","B0F53J8GHN","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"4","19/8/2025 16:51:26","34",,"US","108","gians","gians","1120","108-gians","B0F99D8KPB","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"5","19/8/2025 16:51:26","34",,"US","108","gians","gians","1120","108-gians","B0F99GGP74","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"6","19/8/2025 16:51:27","34",,"US","108","gians","gians","1120","108-gians","B0DXK85DS2","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"7","19/8/2025 16:51:27","34",,"US","108","gians","gians","1120","108-gians","B0F99HGTSS","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"8","19/8/2025 16:51:27","34",,"US","108","gians","gians","1120","108-gians","B0DZT2RY3J","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"9","19/8/2025 16:51:27","34",,"US","108","gians","gians","1120","108-gians","B0F27VJLQY","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"10","19/8/2025 16:51:27","34",,"US","108","gians","gians","1120","108-gians","B0F7XMLZDB","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"11","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B0F99J965Z","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"12","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B0FF32WVJ5","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"13","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B0FBM3T4ZX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"14","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B0F99HSRSG","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"15","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B07QP1CB24","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"16","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B0FBM3JCF8","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"17","19/8/2025 16:51:28","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B0FGQBCDRR","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"18","19/8/2025 16:51:28","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B0FH2KB23V","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"19","19/8/2025 16:51:28","34",,"US","108","gians","gians","1120","108-gians","B0FBGKMJNH","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"20","19/8/2025 16:51:30","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B07Q718H71","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"21","19/8/2025 16:51:36","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B07N6661LC","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"22","19/8/2025 16:51:36","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B0FHB57V6J","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"23","19/8/2025 16:51:36","34",,"US",,,"MP-MALL","1122","162-MP-A","B0FGQFNNY9","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"24","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B0FH4NCNGR","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"25","19/8/2025 16:51:37","34",,"US",,,"MP-MALL","1121","162-MP","B0FHB5R1RS","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"26","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1121","162-MP","B0FH2HRX6Z","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"27","19/8/2025 16:51:37","34",,"US",,,"MP-MALL","1122","162-MP-A","B0FGQBJKW3","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"28","19/8/2025 16:51:37","34",,"US",,,"MP-MALL","1122","162-MP-A","B0FGQDB49Y","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"29","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1124","162-MP-2","B0FGQBVDCM","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"30","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1123","162-MP-B","B08FJ1L4FK","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"31","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1122","162-MP-A","B07SLZ2HB3","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"32","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1124","162-MP-2","B0FGQCH3XT","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"33","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1124","162-MP-2","B0FGQFFLHR","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"34","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1123","162-MP-B","B0FBM4NLVH","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"35","19/8/2025 16:51:37","34",,"US","162","MP-MALL","MP-MALL","1124","162-MP-2","B08JV646CP","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"36","19/8/2025 16:51:38","34",,"US","162","MP-MALL","MP-MALL","1124","162-MP-2","B0FGQBTN7Q","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"37","19/8/2025 16:51:38","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B0F4D9XFST","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"38","19/8/2025 16:51:38","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B07RBN2TJC","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"39","19/8/2025 16:51:38","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B07R4KF4XW","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"40","19/8/2025 16:51:38","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B088GQH5S2","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"41","19/8/2025 16:51:38","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B0F299R8WF","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"42","19/8/2025 16:51:38","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B088GV12FD","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"43","19/8/2025 16:51:38","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0FG337P4F","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"44","19/8/2025 16:51:47","34",,"US","168","AOKUMA","AOKUMA","1125","168-AOKUMA-2","B08HCJQ53L","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"45","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0FGNQ4SH6","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"46","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0FJ2MFSV2","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"47","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B07XF9M3XQ","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"48","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0F37LLXQX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"49","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0F78XHLCH","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"50","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0FGNJ5V9F","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"51","19/8/2025 16:51:48","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B08JHQ9DL6","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"52","19/8/2025 16:51:49","34",,"US","253","HOMEMO","HOMEMO","1126","253-HOMEMO-Moto","B0DYX6SZKF","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"53","19/8/2025 16:51:49","34",,"US","23","IKABO","IKABO","1127","23-IKABO-2","B0F5W9M8BP","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"54","19/8/2025 16:51:49","34",,"US","23","IKABO","IKABO","1127","23-IKABO-2","B0F8BFDVL4","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"55","19/8/2025 16:51:49","34",,"US","23","IKABO","IKABO","1127","23-IKABO-2","B0F5MGVB97","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"56","19/8/2025 16:51:49","34",,"US","23","IKABO","IKABO","1127","23-IKABO-2","B0F5W7S1YR","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"57","19/8/2025 16:51:49","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0F4XNPQWB","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"58","19/8/2025 16:51:49","34",,"US","23","IKABO","IKABO","1127","23-IKABO-2","B09JSK6BJW","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"59","19/8/2025 16:51:49","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0F4XKBX8S","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"60","19/8/2025 16:51:49","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0F4XKFZDT","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"61","19/8/2025 16:51:49","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0F4XKN39T","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"62","19/8/2025 16:51:49","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0F4XJ7VWY","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"63","19/8/2025 16:51:49","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0F4XKXB5L","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"64","19/8/2025 16:51:50","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0FCS6VDLP","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"65","19/8/2025 16:51:50","34",,"US","23",,"IKABO","1129","23-IKABO-ZL","B0F5VVNZ9R","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"66","19/8/2025 16:51:51","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0FFH68285","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"67","19/8/2025 16:51:51","34",,"US","23","IKABO","IKABO","1129","23-IKABO-ZL","B0F7LSXHW7","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"68","19/8/2025 16:51:52","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B07H3DQ6VT","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"69","19/8/2025 16:51:52","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B07H38MPXV","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"70","19/8/2025 16:52:01","34",,"US","23","IKABO","IKABO","1129","23-IKABO-ZL","B0F9NR4XSX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"71","19/8/2025 16:52:01","34",,"US","253","WILLONE","WILLONE","1130","253-WILLONE","B09J4FDLVX","异常","1","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"72","19/8/2025 16:52:01","34",,"US","168","FlexGear","FlexGear","1128","168-FlexGear-A","B0FCXX6X8S","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"73","19/8/2025 16:52:01","34",,"US","253","WILLONE","WILLONE","1130","253-WILLONE","B0F42HSQ8Q","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"74","19/8/2025 16:52:01","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0DYXTZDV1","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"75","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0DJJNH4M7","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"76","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0DJ56FSBG","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"77","19/8/2025 16:52:02","34",,"US",,,"HOMEMO","1131","253-HOMEMO-2","B0F8Q4L9GZ","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"78","19/8/2025 16:52:02","34",,"US","23","IKABO","IKABO","1129","23-IKABO-ZL","B08CY45242","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"79","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0F32GV8X5","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"80","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0F2ZSX79N","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"81","19/8/2025 16:52:02","34",,"US","253","WILLONE","WILLONE","1130","253-WILLONE","B0F1TL59FK","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"82","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0F1SSJ2XZ","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"83","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0FJ5ZLYW1","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"84","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0FJMWNDK3","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"85","19/8/2025 16:52:02","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0F1TLPYSY","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"86","19/8/2025 16:52:03","34",,"US","56","JZG","JZG","1132","56-JZG","B0DZ6CX8PK","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"87","19/8/2025 16:52:03","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B07SG37KL1","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"88","19/8/2025 16:52:03","34",,"US","253","HOMEMO","HOMEMO","1131","253-HOMEMO-2","B0FJMTM4C6","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"89","19/8/2025 16:52:03","34",,"US","56","JZG","JZG","1132","56-JZG","B0F5GMRWX9","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"90","19/8/2025 16:52:03","34",,"US","56","JZG","JZG","1132","56-JZG","B0F7R3D1SB","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"91","19/8/2025 16:52:03","34",,"US","56","JZG","JZG","1132","56-JZG","B0DSBR1XN3","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"92","19/8/2025 16:52:03","34",,"US","56","JZG","JZG","1132","56-JZG","B0DSBP5JKS","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"93","19/8/2025 16:52:12","34",,"US","56","JZG","JZG","1132","56-JZG","B0FG2JT37Z","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"94","19/8/2025 16:52:13","34",,"US","56","JZG","JZG","1132","56-JZG","B0FG2PNR4X","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"95","19/8/2025 16:52:13","34",,"US","56","JZG","JZG","1132","56-JZG","B0FGZSTXPX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"96","19/8/2025 16:52:13","34",,"US","56","JZG","JZG","1132","56-JZG","B0FH161VHZ","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"97","19/8/2025 16:52:14","34",,"US","56","JZG","JZG","1132","56-JZG","B0FGHPQBKK","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"98","19/8/2025 16:52:14","34",,"US","56","JZG","JZG","1132","56-JZG","B0FG2NKVR9","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"99","19/8/2025 16:52:14","34",,"US","56","JZG","JZG","1132","56-JZG","B0FBGDPQFG","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"100","19/8/2025 16:52:14","34",,"US","56","JZG","JZG","1132","56-JZG","B0FH136BZB","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"101","19/8/2025 16:52:14","34",,"US","56",,"JZG","1132","56-JZG","B0DSBPHF72","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"102","19/8/2025 16:52:14","34",,"US","56","JZG","JZG","1132","56-JZG","B0FG2QKNDX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"103","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FG2MKJMW","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"104","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1132","56-JZG","B08RNNJN4P","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"105","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1132","56-JZG","B0FHPSH1GV","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"106","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1132","56-JZG","B0FHGWK4SG","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"107","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FH1FLMXH","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"108","19/8/2025 16:52:15","34",,"US","56",,"JZG","1133","56-JZG-2","B0DMDK1PBD","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"109","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1132","56-JZG","B0FHQ7Y228","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"110","19/8/2025 16:52:15","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0F997NSHX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"111","19/8/2025 16:52:16","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FH1FZ7HN","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"112","19/8/2025 16:52:16","34",,"US",,,"JZG","1133","56-JZG-2","B0DZ65D37J","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"113","19/8/2025 16:52:16","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FBGMFKFY","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"114","19/8/2025 16:52:16","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FH1KX8WD","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"115","19/8/2025 16:52:16","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FH1B2PRK","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"116","19/8/2025 16:52:16","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0F2T176NJ","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"117","19/8/2025 16:52:16","34",,"US","56",,"JZG","1133","56-JZG-2","B0DMDQ37CR","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"118","19/8/2025 16:52:24","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FGHFS5NT","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"119","19/8/2025 16:52:25","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FH1BB8SM","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"120","19/8/2025 16:52:25","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FHQC5HLL","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"121","19/8/2025 16:52:25","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FGJLF69S","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"122","19/8/2025 16:52:25","34",,"US","108","XDesign","XDesign","1134","108-XDesign","B0DZ5M3SV1","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"123","19/8/2025 16:52:25","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FGHM7ZJ5","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"124","19/8/2025 16:52:25","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FHGQQJ4N","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"125","19/8/2025 16:52:25","34",,"US","56","JZG","JZG","1133","56-JZG-2","B07XD2ZGBB","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"126","19/8/2025 16:52:26","34",,"US","56","JZG","JZG","1133","56-JZG-2","B0FHGXGL2N","异常","1","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"127","19/8/2025 16:52:26","34",,"US","23","JZG","JZG","1135","23-JZG-2","B0FDKPHC6B","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"128","19/8/2025 16:52:26","34",,"US","108","XDesign","XDesign","1134","108-XDesign","B07FR1XN7Z","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"129","19/8/2025 16:52:26","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F7XJXJ77","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"130","19/8/2025 16:52:26","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F78RZLVP","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"131","19/8/2025 16:52:26","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0FJ5ZDBZF","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"132","19/8/2025 16:52:26","34",,"US","23","JZG","JZG","1135","23-JZG-2","B07MBQDT57","异常","1","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"133","19/8/2025 16:52:26","34",,"US","23","JZG","JZG","1135","23-JZG-2","B0BX3YVGPP","恢复","0","2","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"134","19/8/2025 16:52:26","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0FDW81NWH","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"135","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0FBMMY9K4","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"136","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F78QFJR2","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"137","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F62JHY64","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"138","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F622VW2G","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"139","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F7X91ZFY","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"140","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0FG36QSPX","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"141","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F8P112RD","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"142","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F7XHX6GC","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"143","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0FJ2K56WL","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"144","19/8/2025 16:52:27","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F5Q2HCTN","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"145","19/8/2025 16:52:31","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F7XH1NQF","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"146","19/8/2025 16:52:38","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0F78TCVW5","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
"147","19/8/2025 16:52:39","34",,"US","253","uShield","uShield","1136","253-uShield-B","B0FHDJVGWC","恢复","0","1","0","0","19/8/2025 16:00:00","19/8/2025 00:00:00"
